;nazwa zdjecia;klasy;prawdopodobienstwa;bbox'y
2;000000126226.jpg;0.0;0.8481349945068359;[113.73471069335938, 0.609710693359375, 316.2851257324219, 235.49420166015625]
0;000000126592.jpg;11.0;0.9612826704978943;[261.5205078125, 158.38558959960938, 398.02337646484375, 297.61981201171875]
0;000000127092.jpg;0.0;0.8101809024810791;[23.520370483398438, 420.42706298828125, 47.94525909423828, 477.14520263671875]
0;000000127135.jpg;15.0;0.7355307340621948;[55.26922607421875, 250.89378356933594, 333.02435302734375, 544.5908203125]
0;000000127182.jpg;72.0;0.2982615828514099;[257.35089111328125, 381.75421142578125, 382.72259521484375, 547.5523681640625]
0;000000127263.jpg;0.0;0.9560695886611938;[135.02969360351562, 21.07574462890625, 380.0733947753906, 367.986572265625]
1;000000127263.jpg;0.0;0.9440632462501526;[259.0479736328125, 42.02984619140625, 461.330810546875, 403.076416015625]
0;000000127270.jpg;0.0;0.9344480037689209;[38.103248596191406, 51.104068756103516, 286.83795166015625, 492.9162902832031]
1;000000127270.jpg;0.0;0.899686336517334;[0.1195371150970459, 0.09519457817077637, 66.87518310546875, 89.7262954711914]
2;000000127270.jpg;0.0;0.8791569471359253;[259.3676452636719, 0.0955045223236084, 326.4407958984375, 88.72692108154297]
3;000000127270.jpg;0.0;0.8580427169799805;[192.38519287109375, 0.06729364395141602, 268.8907165527344, 89.47232818603516]
4;000000127270.jpg;0.0;0.7304958701133728;[44.96914291381836, 0.06681680679321289, 123.52165985107422, 74.32071685791016]
0;000000127394.jpg;0.0;0.9171748757362366;[170.27420043945312, 51.99768829345703, 279.4183044433594, 223.66522216796875]
1;000000127394.jpg;0.0;0.8927491903305054;[0.19972991943359375, 86.18789672851562, 93.47657775878906, 335.781005859375]
2;000000127394.jpg;0.0;0.8686668276786804;[258.986083984375, 52.035919189453125, 327.0308837890625, 156.6544647216797]
3;000000127394.jpg;0.0;0.8114888668060303;[330.2228088378906, 232.7986297607422, 409.0, 313.65032958984375]
4;000000127394.jpg;0.0;0.7095364332199097;[69.48499298095703, 77.16912841796875, 211.48095703125, 246.19454956054688]
5;000000127394.jpg;0.0;0.32502931356430054;[69.3876953125, 77.6090087890625, 163.89781188964844, 247.63742065429688]
0;000000127476.jpg;0.0;0.296957403421402;[379.43292236328125, 0.18610382080078125, 479.70458984375, 74.37504577636719]
0;000000127530.jpg;0.0;0.9566121101379395;[254.82371520996094, 13.47705078125, 541.130615234375, 433.71697998046875]
0;000000127660.jpg;0.0;0.8631691932678223;[87.16513061523438, 15.1566162109375, 448.7481384277344, 404.58111572265625]
0;000000127987.jpg;0.0;0.8397086262702942;[105.42965698242188, 95.71453857421875, 223.63864135742188, 370.18731689453125]
1;000000127987.jpg;63.0;0.5318719148635864;[305.21759033203125, 36.270668029785156, 537.1085815429688, 242.64218139648438]
0;000000128112.jpg;0.0;0.8992502093315125;[128.06155395507812, 182.95291137695312, 176.83486938476562, 283.9596252441406]
0;000000128372.jpg;0.0;0.9145497679710388;[379.00189208984375, 202.85595703125, 447.09918212890625, 379.69647216796875]
1;000000128372.jpg;0.0;0.8693825006484985;[531.2210693359375, 208.13845825195312, 577.913330078125, 334.4068908691406]
2;000000128372.jpg;0.0;0.8464151620864868;[595.6058349609375, 229.65701293945312, 610.9205322265625, 283.2032775878906]
3;000000128372.jpg;0.0;0.8403338193893433;[446.0798034667969, 221.3779296875, 477.7398376464844, 326.87615966796875]
4;000000128372.jpg;0.0;0.8334207534790039;[610.89599609375, 224.3062744140625, 629.647705078125, 277.99688720703125]
5;000000128372.jpg;0.0;0.806563675403595;[578.52490234375, 232.5901641845703, 594.98974609375, 281.74090576171875]
6;000000128372.jpg;0.0;0.7617918848991394;[188.837890625, 207.06039428710938, 218.76153564453125, 251.80654907226562]
7;000000128372.jpg;0.0;0.6828230023384094;[305.51593017578125, 220.80194091796875, 322.30963134765625, 252.08822631835938]
8;000000128372.jpg;0.0;0.47604063153266907;[633.2977294921875, 234.30438232421875, 639.8485107421875, 280.28143310546875]
9;000000128372.jpg;0.0;0.3687286078929901;[432.4452209472656, 218.78028869628906, 452.9753112792969, 324.26220703125]
10;000000128372.jpg;0.0;0.3596574366092682;[188.62554931640625, 206.14547729492188, 209.887451171875, 251.61343383789062]
11;000000128372.jpg;0.0;0.2772648334503174;[433.29864501953125, 218.6147003173828, 453.546630859375, 274.26727294921875]
0;000000128476.jpg;0.0;0.9108242988586426;[0.284759521484375, 1.379638671875, 148.15823364257812, 177.96456909179688]
1;000000128476.jpg;0.0;0.8975887894630432;[184.82666015625, 0.7257080078125, 388.39385986328125, 189.74771118164062]
2;000000128476.jpg;0.0;0.45710310339927673;[609.4833984375, 119.0506591796875, 639.7625732421875, 194.27020263671875]
0;000000128654.jpg;0.0;0.9400765895843506;[73.56243133544922, 36.73690414428711, 482.69866943359375, 374.87091064453125]
0;000000128675.jpg;0.0;0.8191640973091125;[333.4686279296875, 308.640869140625, 397.7232666015625, 441.0267333984375]
1;000000128675.jpg;0.0;0.6788477897644043;[112.48628234863281, 251.27005004882812, 130.79164123535156, 268.4223937988281]
2;000000128675.jpg;0.0;0.6367067694664001;[439.102294921875, 409.4664611816406, 468.8013916015625, 430.1206970214844]
0;000000128699.jpg;0.0;0.9497284889221191;[120.56200408935547, 47.77513122558594, 266.7406921386719, 212.88909912109375]
1;000000128699.jpg;0.0;0.8573041558265686;[137.95211791992188, 346.43670654296875, 179.73086547851562, 385.2814636230469]
2;000000128699.jpg;0.0;0.7679458260536194;[18.702816009521484, 392.88592529296875, 54.42160415649414, 444.3498229980469]
3;000000128699.jpg;0.0;0.7643182277679443;[0.05296766757965088, 406.8812255859375, 32.16895294189453, 459.3460998535156]
4;000000128699.jpg;0.0;0.7454939484596252;[122.24525451660156, 345.1728210449219, 143.5529327392578, 388.6678771972656]
5;000000128699.jpg;0.0;0.7435420155525208;[250.89358520507812, 294.005859375, 302.66595458984375, 336.6236267089844]
6;000000128699.jpg;0.0;0.7316619157791138;[192.53968811035156, 316.5938415527344, 236.78436279296875, 364.5001525878906]
7;000000128699.jpg;0.0;0.7148047685623169;[329.82373046875, 263.62542724609375, 350.6178283691406, 314.2707214355469]
8;000000128699.jpg;0.0;0.6091634035110474;[104.3794174194336, 368.0075988769531, 133.8897705078125, 398.3405456542969]
9;000000128699.jpg;0.0;0.549631655216217;[230.14234924316406, 316.5941162109375, 256.8669738769531, 349.1739196777344]
10;000000128699.jpg;0.0;0.370918869972229;[245.08900451660156, 299.7962951660156, 272.63055419921875, 340.54449462890625]
11;000000128699.jpg;0.0;0.26691365242004395;[213.59849548339844, 315.4052734375, 239.56875610351562, 352.290771484375]
0;000000128748.jpg;0.0;0.9480543732643127;[0.0, 80.48040771484375, 202.77012634277344, 613.1405029296875]
1;000000128748.jpg;0.0;0.9127386212348938;[306.4334411621094, 102.7977294921875, 464.7433166503906, 638.0933837890625]
2;000000128748.jpg;0.0;0.89180988073349;[156.52633666992188, 45.6361083984375, 351.0115051269531, 592.3436279296875]
3;000000128748.jpg;0.0;0.37474530935287476;[0.5614547729492188, 578.9351806640625, 89.96984100341797, 639.7694091796875]
0;000000129492.jpg;0.0;0.9554156064987183;[158.373291015625, 73.240234375, 474.535400390625, 479.14599609375]
1;000000129492.jpg;0.0;0.9427322745323181;[322.72698974609375, 138.85769653320312, 503.56805419921875, 355.56103515625]
2;000000129492.jpg;0.0;0.9307347536087036;[254.76438903808594, 0.4087982177734375, 466.9312744140625, 210.6897735595703]
0;000000129756.jpg;0.0;0.9192433953285217;[247.99948120117188, 217.00448608398438, 308.9978332519531, 355.9557189941406]
1;000000129756.jpg;16.0;0.9135593771934509;[61.50616455078125, 325.3485412597656, 123.76597595214844, 357.9743347167969]
2;000000129756.jpg;16.0;0.4825091063976288;[398.42266845703125, 338.6841735839844, 434.45574951171875, 365.1347961425781]
3;000000129756.jpg;0.0;0.43975841999053955;[602.09814453125, 440.6797180175781, 639.657958984375, 479.6495666503906]
0;000000129812.jpg;0.0;0.9091190695762634;[157.95733642578125, 0.802490234375, 415.94622802734375, 274.32568359375]
0;000000129945.jpg;0.0;0.9511691331863403;[448.17388916015625, 82.3707504272461, 612.6797485351562, 231.98788452148438]
1;000000129945.jpg;0.0;0.9442325234413147;[141.29757690429688, 53.639686584472656, 303.8741149902344, 237.42520141601562]
2;000000129945.jpg;0.0;0.8843543529510498;[319.2724609375, 119.24307250976562, 457.9022216796875, 229.34854125976562]
3;000000129945.jpg;0.0;0.5422667264938354;[341.9090576171875, 0.174163818359375, 370.5943603515625, 39.285804748535156]
4;000000129945.jpg;0.0;0.35311150550842285;[458.02349853515625, 0.1332550048828125, 522.4810180664062, 48.15792465209961]
5;000000129945.jpg;0.0;0.30388206243515015;[457.7138671875, 0.2505073547363281, 479.38885498046875, 48.09684753417969]
0;000000130386.jpg;0.0;0.8523886203765869;[46.04657745361328, 462.5788269042969, 82.9050521850586, 499.7508544921875]
1;000000130386.jpg;0.0;0.5507928133010864;[34.571266174316406, 438.7682800292969, 42.46150207519531, 461.08941650390625]
2;000000130386.jpg;0.0;0.5053409934043884;[27.80573081970215, 436.10125732421875, 35.93080520629883, 461.7178955078125]
3;000000130386.jpg;0.0;0.31084829568862915;[140.4281463623047, 432.49444580078125, 146.5139923095703, 448.3101806640625]
0;000000130579.jpg;0.0;0.9126977920532227;[177.69854736328125, 71.14350891113281, 332.0714111328125, 559.0534057617188]
0;000000130586.jpg;0.0;0.9569482207298279;[105.8853759765625, 218.95948791503906, 326.86968994140625, 639.143310546875]
0;000000130599.jpg;0.0;0.9685035347938538;[0.3197021484375, 117.93072509765625, 472.706298828125, 479.469482421875]
0;000000130699.jpg;0.0;0.9084593057632446;[261.7334899902344, 230.71484375, 299.7450256347656, 318.80255126953125]
1;000000130699.jpg;0.0;0.8936328291893005;[81.55599975585938, 228.4039306640625, 117.56588745117188, 311.57470703125]
2;000000130699.jpg;0.0;0.8751789927482605;[601.8350830078125, 251.79449462890625, 639.7960205078125, 392.06390380859375]
3;000000130699.jpg;0.0;0.8747115731239319;[364.144287109375, 236.5078125, 415.19384765625, 326.1583251953125]
4;000000130699.jpg;0.0;0.8582579493522644;[466.32476806640625, 225.4368133544922, 517.7258911132812, 341.32537841796875]
5;000000130699.jpg;0.0;0.502933919429779;[494.1324462890625, 51.77220153808594, 509.12396240234375, 71.86831665039062]
0;000000130826.jpg;0.0;0.9501221179962158;[19.205535888671875, 53.0543212890625, 339.2148132324219, 479.06591796875]
1;000000130826.jpg;0.0;0.934403121471405;[205.98960876464844, 64.09063720703125, 486.2685546875, 479.1932373046875]
2;000000130826.jpg;0.0;0.8401281237602234;[375.85345458984375, 0.2607421875, 463.58966064453125, 129.96417236328125]
3;000000130826.jpg;0.0;0.8397788405418396;[276.5301208496094, 0.129638671875, 388.9400939941406, 220.48153686523438]
4;000000130826.jpg;0.0;0.7893680334091187;[53.08236312866211, 0.302642822265625, 150.07373046875, 190.98065185546875]
5;000000130826.jpg;0.0;0.7232663631439209;[203.74563598632812, 0.24847412109375, 295.1285095214844, 81.55433654785156]
0;000000131131.jpg;15.0;0.8577084541320801;[284.72125244140625, 169.95620727539062, 457.74908447265625, 319.1454162597656]
1;000000131131.jpg;15.0;0.81098872423172;[79.42703247070312, 167.57179260253906, 371.3550720214844, 479.7261962890625]
0;000000131138.jpg;63.0;0.946429967880249;[315.15789794921875, 143.10726928710938, 450.08636474609375, 259.0964050292969]
0;000000131273.jpg;16.0;0.8709625005722046;[118.10528564453125, 0.73028564453125, 479.30572509765625, 640.0]
0;000000131386.jpg;4.0;0.8530588746070862;[152.3228302001953, 207.3950958251953, 506.06182861328125, 381.48004150390625]
1;000000131386.jpg;4.0;0.5995410680770874;[518.5357666015625, 185.7098388671875, 639.6793212890625, 337.62908935546875]
2;000000131386.jpg;4.0;0.5304319858551025;[375.584228515625, 187.2949676513672, 606.598876953125, 354.38775634765625]
3;000000131386.jpg;4.0;0.2586115002632141;[161.44256591796875, 188.950927734375, 597.3214721679688, 375.95709228515625]
4;000000131386.jpg;4.0;0.257813960313797;[594.4508056640625, 327.4159851074219, 639.7113037109375, 339.4945373535156]
5;000000131386.jpg;4.0;0.25647956132888794;[446.1723327636719, 186.6387939453125, 611.439208984375, 352.1898193359375]
0;000000131444.jpg;0.0;0.9138070344924927;[67.89642333984375, 0.4007568359375, 478.52557373046875, 637.78173828125]
0;000000131556.jpg;0.0;0.9231352210044861;[228.00244140625, 85.36666870117188, 373.348876953125, 301.7347106933594]
1;000000131556.jpg;0.0;0.6940467357635498;[219.64495849609375, 220.1134490966797, 244.99130249023438, 280.71307373046875]
2;000000131556.jpg;0.0;0.4422679543495178;[546.493896484375, 177.89837646484375, 556.236083984375, 202.6671142578125]
3;000000131556.jpg;0.0;0.29035529494285583;[589.6234130859375, 172.77284240722656, 598.8038330078125, 194.30970764160156]
0;000000131938.jpg;15.0;0.5234636664390564;[108.89259338378906, 18.07501220703125, 416.888671875, 620.2933349609375]
0;000000132329.jpg;72.0;0.9097875952720642;[0.6851806640625, 0.0, 425.8050537109375, 639.132080078125]
0;000000132375.jpg;0.0;0.28885775804519653;[584.7267456054688, 43.23179626464844, 597.5801391601562, 69.12257385253906]
0;000000132408.jpg;0.0;0.89493727684021;[30.78948974609375, 295.74554443359375, 97.55693054199219, 440.69122314453125]
1;000000132408.jpg;0.0;0.6382253170013428;[393.62481689453125, 304.62078857421875, 418.56011962890625, 364.55450439453125]
2;000000132408.jpg;0.0;0.3974047899246216;[419.990234375, 311.346923828125, 429.0, 386.9224853515625]
0;000000132544.jpg;0.0;0.9425898194313049;[14.989593505859375, 11.283050537109375, 184.06304931640625, 405.61175537109375]
1;000000132544.jpg;0.0;0.9344549775123596;[332.48077392578125, 148.33343505859375, 458.86737060546875, 349.55889892578125]
2;000000132544.jpg;0.0;0.892947256565094;[481.79949951171875, 73.28457641601562, 628.6685180664062, 360.7262878417969]
3;000000132544.jpg;0.0;0.8364856839179993;[240.81866455078125, 196.47445678710938, 298.86376953125, 255.25192260742188]
4;000000132544.jpg;0.0;0.8115584850311279;[303.7945251464844, 147.165283203125, 374.5594177246094, 254.79412841796875]
5;000000132544.jpg;0.0;0.5127654075622559;[429.9365234375, 81.07369995117188, 556.059326171875, 334.5582275390625]
6;000000132544.jpg;0.0;0.4287703037261963;[573.7667236328125, 1.2772979736328125, 639.6075439453125, 216.6732940673828]
7;000000132544.jpg;0.0;0.31297749280929565;[572.8310546875, 1.252777099609375, 639.682373046875, 106.5223388671875]
0;000000132587.jpg;0.0;0.9542104601860046;[14.442138671875, 16.135345458984375, 314.41845703125, 407.9216003417969]
1;000000132587.jpg;0.0;0.8749591708183289;[502.3843994140625, 0.381927490234375, 545.9810791015625, 71.04350280761719]
2;000000132587.jpg;0.0;0.817505419254303;[310.69970703125, 0.04055023193359375, 368.2823486328125, 79.23402404785156]
3;000000132587.jpg;14.0;0.5731524229049683;[0.1638326644897461, 73.304931640625, 13.476503372192383, 87.38690185546875]
4;000000132587.jpg;0.0;0.4367259740829468;[245.46624755859375, 0.28466796875, 300.35833740234375, 82.45700073242188]
5;000000132587.jpg;0.0;0.3527105450630188;[245.42971801757812, 0.1301727294921875, 300.0248718261719, 48.27424621582031]
0;000000132703.jpg;0.0;0.9482420086860657;[91.74297332763672, 144.72738647460938, 299.32958984375, 316.90875244140625]
0;000000132796.jpg;0.0;0.9287933707237244;[295.46270751953125, 68.87530517578125, 406.84576416015625, 398.76947021484375]
1;000000132796.jpg;0.0;0.8829078078269958;[401.75653076171875, 62.90259552001953, 563.5293579101562, 250.31201171875]
2;000000132796.jpg;0.0;0.75678551197052;[0.300750732421875, 146.236572265625, 149.41323852539062, 326.6546630859375]
3;000000132796.jpg;0.0;0.34555742144584656;[82.17718505859375, 146.4969482421875, 148.65274047851562, 244.6217041015625]
0;000000132931.jpg;0.0;0.949324369430542;[315.59100341796875, 66.33880615234375, 447.92987060546875, 357.4446105957031]
1;000000132931.jpg;0.0;0.9174134135246277;[169.69830322265625, 99.8787841796875, 250.53045654296875, 330.8094177246094]
0;000000133000.jpg;0.0;0.6864762306213379;[99.90037536621094, 249.31137084960938, 120.21925354003906, 264.0331115722656]
0;000000133233.jpg;8.0;0.744907557964325;[252.05230712890625, 238.05343627929688, 324.65570068359375, 273.4613952636719]
1;000000133233.jpg;8.0;0.379391610622406;[433.851318359375, 223.63075256347656, 479.758544921875, 241.5804901123047]
2;000000133233.jpg;8.0;0.3042638897895813;[136.76956176757812, 216.84100341796875, 162.80130004882812, 232.5423583984375]
3;000000133233.jpg;8.0;0.29266971349716187;[393.06280517578125, 226.74789428710938, 435.08355712890625, 242.1939697265625]
0;000000133244.jpg;0.0;0.9333543181419373;[199.57533264160156, 107.14205932617188, 322.296875, 311.52777099609375]
1;000000133244.jpg;0.0;0.8130890727043152;[103.98947143554688, 32.47887420654297, 152.41650390625, 82.20586395263672]
2;000000133244.jpg;0.0;0.8110164999961853;[543.9852294921875, 130.13955688476562, 603.5185546875, 204.0416259765625]
3;000000133244.jpg;0.0;0.7849888801574707;[416.78466796875, 38.070411682128906, 455.7342529296875, 82.9299087524414]
4;000000133244.jpg;0.0;0.7779484391212463;[495.51641845703125, 34.62486267089844, 546.3765258789062, 83.15129089355469]
5;000000133244.jpg;0.0;0.7347551584243774;[458.8554382324219, 36.45315933227539, 499.5193786621094, 82.88339233398438]
6;000000133244.jpg;0.0;0.6903722882270813;[296.53814697265625, 35.3759765625, 333.10662841796875, 82.40388488769531]
7;000000133244.jpg;0.0;0.6811280250549316;[73.03276062011719, 36.45947265625, 112.59623718261719, 82.12808227539062]
